scenario,date,cash,position_value,total_equity,turnover,cum_return
no_trend_filter_top3,2024-07-24,1.2718047181800174e-09,931255.341659636,931255.3416596372,0.0,-0.0687446583403627
no_trend_filter_top3,2024-07-25,1.2718565970671856e-09,922749.40262461,922749.4026246114,0.0,-0.0772505973753886
no_trend_filter_top3,2024-07-26,1.271908478070574e-09,913543.7024675168,913543.702467518,0.0,-0.0864562975324819
no_trend_filter_top3,2024-07-29,1.2720641337789244e-09,921428.281288036,921428.2812880372,0.0,-0.0785717187119627
no_trend_filter_top3,2024-07-30,1.2721160232480572e-09,916736.8142340484,916736.8142340496,0.0,-0.0832631857659503
no_trend_filter_top3,2024-07-31,1.272167914833842e-09,917323.149412901,917323.1494129024,0.0,-0.0826768505870977
no_trend_filter_top3,2024-08-01,1.272219808536365e-09,917124.4480509736,917124.4480509748,0.0,-0.0828755519490253
no_trend_filter_top3,2024-08-02,1.272271704355713e-09,912805.1275921172,912805.1275921186,0.0,-0.0871948724078813
no_trend_filter_top3,2024-08-05,2.487795427441597e-07,904786.1783632224,904786.1783634712,0.6711026622538575,-0.0952138216365288
no_trend_filter_top3,2024-08-06,2.487896908475936e-07,895147.3250347192,895147.325034968,0.0,-0.104852674965032
no_trend_filter_top3,2024-08-07,2.487998393649843e-07,896187.3205091042,896187.320509353,0.0,-0.1038126794906471
no_trend_filter_top3,2024-08-08,2.488099882963488e-07,898296.8348739428,898296.8348741916,0.0,-0.1017031651258084
no_trend_filter_top3,2024-08-09,2.48820137641704e-07,902541.3019942768,902541.3019945256,0.0,-0.0974586980054745
no_trend_filter_top3,2024-08-12,2.4885058816188226e-07,900192.9100665402,900192.9100667891,0.0,-0.0998070899332108
no_trend_filter_top3,2024-08-13,2.488607391633689e-07,904168.9762079075,904168.9762081564,0.0,-0.0958310237918436
no_trend_filter_top3,2024-08-14,2.4887089057893064e-07,903904.6602543534,903904.6602546024,0.0,-0.0960953397453976
no_trend_filter_top3,2024-08-15,2.488810424085844e-07,915781.981897142,915781.981897391,0.0,-0.0842180181026089
no_trend_filter_top3,2024-08-16,2.4889119465234697e-07,926648.8314816148,926648.8314818636,0.0,-0.0733511685181362
no_trend_filter_top3,2024-08-19,2.772253537841607e-10,942561.1368406852,942561.1368406856,0.000972716061611,-0.0574388631593144
no_trend_filter_top3,2024-08-20,2.772366622363496e-10,945795.0964424108,945795.0964424112,0.0,-0.0542049035575888
no_trend_filter_top3,2024-08-21,2.772479711498277e-10,939142.6092762682,939142.6092762684,0.0,-0.0608573907237316
no_trend_filter_top3,2024-08-22,2.77259280524614e-10,947899.9299196276,947899.929919628,0.0,-0.0521000700803719
no_trend_filter_top3,2024-08-23,2.7727059036072727e-10,953213.9959037948,953213.9959037948,0.0,-0.0467860040962051
no_trend_filter_top3,2024-08-26,2.773045226372168e-10,952945.318890802,952945.3188908024,0.0,-0.0470546811091976
no_trend_filter_top3,2024-08-27,2.7731583431882606e-10,956925.9275759804,956925.9275759804,0.0,-0.0430740724240195
no_trend_filter_top3,2024-08-28,2.7732714646185625e-10,949447.6461590712,949447.6461590716,0.0,-0.0505523538409284
no_trend_filter_top3,2024-08-29,2.7733845906632636e-10,919547.861607107,919547.8616071072,0.0,-0.0804521383928927
no_trend_filter_top3,2024-08-30,2.773497721322552e-10,900431.0860084058,900431.086008406,0.0,-0.0995689139915939
no_trend_filter_top3,2024-09-02,1.912703737616539e-07,895512.8948278356,895512.8948280269,0.6666664412084308,-0.1044871051719731
no_trend_filter_top3,2024-09-03,1.912781759768817e-07,882748.4375720487,882748.43757224,0.0,-0.11725156242776
no_trend_filter_top3,2024-09-04,1.91285978510374e-07,879009.0486789457,879009.048679137,0.0,-0.120990951320863
no_trend_filter_top3,2024-09-05,1.912937813621437e-07,879380.9268513981,879380.9268515893,0.0,-0.1206190731484107
no_trend_filter_top3,2024-09-06,1.9130158453220385e-07,880806.5762054772,880806.5762056685,0.0,-0.1191934237943315
no_trend_filter_top3,2024-09-09,1.913249959522567e-07,865103.7317233197,865103.731723511,0.0,-0.134896268276489
no_trend_filter_top3,2024-09-10,1.913328003956084e-07,871088.127763523,871088.1277637144,0.0,-0.1289118722362856
no_trend_filter_top3,2024-09-11,1.9134060515731545e-07,854378.8979306379,854378.8979308293,0.0,-0.1456211020691706
no_trend_filter_top3,2024-09-12,1.9134841023739086e-07,858861.2296768706,858861.229677062,0.0,-0.1411387703229379
no_trend_filter_top3,2024-09-13,1.9135621563584756e-07,857498.9762233633,857498.9762235547,0.0,-0.1425010237764453
no_trend_filter_top3,2024-09-18,1.605949364602566e-07,865754.1711125486,865754.1711127092,0.6641210267620832,-0.1342458288872907
no_trend_filter_top3,2024-09-19,1.606014873768158e-07,867467.5054915159,867467.5054916765,0.0,-0.1325324945083235
no_trend_filter_top3,2024-09-20,1.6060803856059707e-07,873451.4517850764,873451.4517852371,0.0,-0.1265485482147629
no_trend_filter_top3,2024-09-23,1.606276937153821e-07,885360.9218347296,885360.9218348903,0.0,-0.1146390781651097
no_trend_filter_top3,2024-09-24,1.6063424596816056e-07,925079.444634402,925079.4446345628,0.0,-0.0749205553654372
no_trend_filter_top3,2024-09-25,1.6064079848821557e-07,941667.471354981,941667.4713551416,0.0,-0.0583325286448583
no_trend_filter_top3,2024-09-26,1.6064735127555805e-07,979321.4964944052,979321.496494566,0.0,-0.0206785035054339
no_trend_filter_top3,2024-09-27,1.6065390433019885e-07,985648.6523468888,985648.6523470494,0.0,-0.0143513476529505
no_trend_filter_top3,2024-09-30,2.416200004518032e-07,1020987.317100644,1020987.3171008856,1.2987957468993696,0.0209873171008856
no_trend_filter_top3,2024-10-08,2.416988601467349e-07,1124888.2264537478,1124888.2264539895,0.0,0.1248882264539894
no_trend_filter_top3,2024-10-09,2.4170871941814266e-07,1032488.3501255126,1032488.3501257544,0.0,0.0324883501257542
no_trend_filter_top3,2024-10-10,2.417185790917254e-07,991060.801074374,991060.8010746158,0.0,-0.0089391989253841
no_trend_filter_top3,2024-10-11,2.417284391674996e-07,993463.4594759186,993463.4594761602,0.0,-0.0065365405238397
no_trend_filter_top3,2024-10-14,2.0849984139204025e-07,1018281.3428032736,1018281.342803482,1.311168490955959,0.018281342803482
no_trend_filter_top3,2024-10-15,2.0850834642397762e-07,987974.515170793,987974.5151710015,0.0,-0.0120254848289984
no_trend_filter_top3,2024-10-16,2.0851685180284835e-07,994921.206755992,994921.2067562004,0.0,-0.0050787932437995
no_trend_filter_top3,2024-10-17,2.085253575286667e-07,995862.5436622908,995862.5436624992,0.0,-0.0041374563375007
no_trend_filter_top3,2024-10-18,2.085338636014468e-07,1064643.1870593545,1064643.187059563,0.0,0.0646431870595629
no_trend_filter_top3,2024-10-21,2.0855938390169923e-07,1058861.7663111005,1058861.766311309,0.0,0.0588617663113091
no_trend_filter_top3,2024-10-22,2.085678913624678e-07,1047958.5655868488,1047958.5655870571,0.0,0.0479585655870573
no_trend_filter_top3,2024-10-23,2.0857639917026897e-07,1041849.3002221507,1041849.3002223594,0.0,0.0418493002223594
no_trend_filter_top3,2024-10-24,2.085849073251168e-07,1033801.7880362092,1033801.788036418,0.0,0.0338017880364178
no_trend_filter_top3,2024-10-25,2.085934158270255e-07,1039982.7389686038,1039982.7389688124,0.0,0.0399827389688123
no_trend_filter_top3,2024-10-28,7.437847671099007e-09,1047479.5713101968,1047479.5713102042,0.0337192647382315,0.0474795713102043
no_trend_filter_top3,2024-10-29,7.438151072442457e-09,1038725.2580018544,1038725.258001862,0.0,0.0387252580018617
no_trend_filter_top3,2024-10-30,7.438454486162121e-09,1040940.567006524,1040940.5670065316,0.0,0.0409405670065314
no_trend_filter_top3,2024-10-31,7.438757912258497e-09,1068294.603507921,1068294.6035079286,0.0,0.0682946035079286
no_trend_filter_top3,2024-11-01,7.439061350732098e-09,1034938.3848115964,1034938.384811604,0.0,0.0349383848116038
no_trend_filter_top3,2024-11-04,7.439971740421273e-09,1073590.293418833,1073590.2934188405,0.0,0.0735902934188406
no_trend_filter_top3,2024-11-05,7.440275228408807e-09,1147672.5401399017,1147672.540139909,0.0,0.1476725401399088
no_trend_filter_top3,2024-11-06,7.4405787287760865e-09,1136679.1036668457,1136679.103666853,0.0,0.1366791036668528
no_trend_filter_top3,2024-11-07,7.440882241523614e-09,1230175.6084359735,1230175.608435981,0.0,0.2301756084359809
no_trend_filter_top3,2024-11-08,7.441185766651901e-09,1194758.0562529557,1194758.0562529631,0.0,0.1947580562529631
no_trend_filter_top3,2024-11-11,3.199675120413304e-07,1209899.7019156488,1209899.701915969,0.6453291290605716,0.2098997019159687
no_trend_filter_top3,2024-11-12,3.199805640124525e-07,1190253.3307072776,1190253.3307075975,0.0,0.1902533307075975
no_trend_filter_top3,2024-11-13,3.199936165159847e-07,1188004.1833244588,1188004.1833247787,0.0,0.1880041833247787
no_trend_filter_top3,2024-11-14,3.200066695519489e-07,1161722.7278381498,1161722.7278384697,0.0,0.1617227278384696
no_trend_filter_top3,2024-11-15,3.200197231203666e-07,1111022.0123304292,1111022.012330749,0.0,0.111022012330749
no_trend_filter_top3,2024-11-18,3.200588870205585e-07,1082855.6285412912,1082855.6285416114,0.0,0.0828556285416113
no_trend_filter_top3,2024-11-19,3.2007194271900777e-07,1114544.3143170648,1114544.314317385,0.0,0.1145443143173849
no_trend_filter_top3,2024-11-20,3.200849989500192e-07,1117736.3215177772,1117736.3215180973,0.0,0.1177363215180973
no_trend_filter_top3,2024-11-21,3.2009805571361456e-07,1131395.3697303454,1131395.3697306656,0.0,0.1313953697306655
no_trend_filter_top3,2024-11-22,3.201111130098156e-07,1079722.501969347,1079722.5019696672,0.0,0.0797225019696672
no_trend_filter_top3,2024-11-25,2.6158522814512253e-07,1069874.946758256,1069874.9467585175,1.342978056382039,0.0698749467585175
no_trend_filter_top3,2024-11-26,2.6159589861232696e-07,1048992.0969468723,1048992.096947134,0.0,0.048992096947134
no_trend_filter_top3,2024-11-27,2.616065695147963e-07,1089763.092275791,1089763.0922760528,0.0,0.0897630922760528
no_trend_filter_top3,2024-11-28,2.616172408525483e-07,1079306.342460075,1079306.3424603366,0.0,0.0793063424603366
no_trend_filter_top3,2024-11-29,2.616279126256008e-07,1126786.4775212822,1126786.477521544,0.0,0.1267864775215439
no_trend_filter_top3,2024-12-02,2.6165993055673817e-07,1135482.7350670574,1135482.7350673191,0.0,0.1354827350673191
no_trend_filter_top3,2024-12-03,2.616706040711699e-07,1125539.763978472,1125539.7639787337,0.0,0.1255397639787336
no_trend_filter_top3,2024-12-04,2.616812780209907e-07,1110328.3853328712,1110328.385333133,0.0,0.1103283853331329
no_trend_filter_top3,2024-12-05,2.616919524062186e-07,1136815.7982722027,1136815.7982724644,0.0,0.1368157982724644
no_trend_filter_top3,2024-12-06,2.617026272268712e-07,1138756.046230894,1138756.0462311555,0.0,0.1387560462311556
no_trend_filter_top3,2024-12-09,2.753222361207009e-07,1123074.9279895378,1123074.927989813,1.345385113994759,0.1230749279898131
no_trend_filter_top3,2024-12-10,2.753334669417683e-07,1137210.9394326697,1137210.939432945,0.0,0.137210939432945
no_trend_filter_top3,2024-12-11,2.753446982209583e-07,1130921.4786289933,1130921.4786292687,0.0,0.1309214786292687
no_trend_filter_top3,2024-12-12,2.753559299582897e-07,1150691.8883184495,1150691.8883187252,0.0,0.1506918883187251
no_trend_filter_top3,2024-12-13,2.75367162153781e-07,1113233.5101410768,1113233.5101413522,0.0,0.1132335101413521
no_trend_filter_top3,2024-12-16,2.754008614894018e-07,1093644.477267743,1093644.4772680183,0.0,0.0936444772680185
no_trend_filter_top3,2024-12-17,2.7541209551772e-07,1088626.0262057926,1088626.026206068,0.0,0.088626026206068
no_trend_filter_top3,2024-12-18,2.754233300042916e-07,1090287.9119089504,1090287.911909226,0.0,0.0902879119092259
no_trend_filter_top3,2024-12-19,2.754345649491353e-07,1090097.1918462482,1090097.1918465237,0.0,0.0900971918465236
no_trend_filter_top3,2024-12-20,2.754458003522699e-07,1097374.6967131237,1097374.6967133991,0.0,0.097374696713399
no_trend_filter_top3,2024-12-23,2.659508027136326e-07,1071640.15466544,1071640.1546657055,1.362696265027567,0.0716401546657057
no_trend_filter_top3,2024-12-24,2.659616512593952e-07,1083499.4309496277,1083499.4309498935,0.0,0.0834994309498935
no_trend_filter_top3,2024-12-25,2.659725002476868e-07,1076830.4946287377,1076830.4946290036,0.0,0.0768304946290034
no_trend_filter_top3,2024-12-26,2.6598334967852546e-07,1090893.3235253238,1090893.3235255897,0.0,0.0908933235255897
no_trend_filter_top3,2024-12-27,2.659941995519292e-07,1088618.541990595,1088618.5419908608,0.0,0.0886185419908607
no_trend_filter_top3,2024-12-30,2.660267518277118e-07,1093767.543399664,1093767.5433999302,0.0,0.0937675433999303
no_trend_filter_top3,2024-12-31,2.6603760347155654e-07,1042254.5710638925,1042254.5710641583,0.0,0.0422545710641584
no_trend_filter_top3,2025-01-02,2.660593080872303e-07,994943.4918034496,994943.4918037156,0.0,-0.0050565081962845
no_trend_filter_top3,2025-01-03,2.6607016105909537e-07,964019.3188793792,964019.3188796452,0.0,-0.0359806811203546
no_trend_filter_top3,2025-01-06,2.0372681319713598e-07,965159.9275414716,965159.9275416752,1.9866899576977064,-0.0348400724583247
no_trend_filter_top3,2025-01-07,2.037351235298497e-07,971296.9706875574,971296.9706877612,0.0,-0.0287030293122388
no_trend_filter_top3,2025-01-08,2.037434342015548e-07,978102.7758598464,978102.77586005,0.0,-0.0218972241399499
no_trend_filter_top3,2025-01-09,2.0375174521226507e-07,972802.3015876494,972802.3015878532,0.0,-0.0271976984121469
no_trend_filter_top3,2025-01-10,2.0376005656199438e-07,967227.4655438564,967227.46554406,0.0,-0.0327725344559398
no_trend_filter_top3,2025-01-13,2.0378499264543478e-07,953992.4529574924,953992.452957696,0.0,-0.0460075470423039
no_trend_filter_top3,2025-01-14,2.037933053513784e-07,967869.7871990798,967869.7871992836,0.0,-0.0321302128007163
no_trend_filter_top3,2025-01-15,2.0380161839641026e-07,975662.9590365412,975662.959036745,0.0,-0.0243370409632549
no_trend_filter_top3,2025-01-16,2.038099317805441e-07,984979.264270488,984979.2642706918,0.0,-0.0150207357293081
no_trend_filter_top3,2025-01-17,2.0381824550379378e-07,979851.7092232616,979851.7092234652,0.0,-0.0201482907765346
no_trend_filter_top3,2025-01-20,1.9917933968827126e-10,976203.0039411312,976203.0039411316,0.0014648630923177,-0.0237969960588684
no_trend_filter_top3,2025-01-21,1.991874645224869e-10,975436.2905754856,975436.290575486,0.0,-0.0245637094245141
no_trend_filter_top3,2025-01-22,1.9919558968812718e-10,957344.30207596,957344.3020759602,0.0,-0.0426556979240397
no_trend_filter_top3,2025-01-23,1.9920371518520558e-10,981826.7177812492,981826.7177812494,0.0,-0.0181732822187505
no_trend_filter_top3,2025-01-24,1.992118410137356e-10,984784.8345652346,984784.8345652348,0.0,-0.0152151654347651
no_trend_filter_top3,2025-01-27,1.9923622048817056e-10,997253.1092246422,997253.1092246424,0.0,-0.0027468907753576
no_trend_filter_top3,2025-02-05,8.86188900039997e-11,982091.5877204431,982091.5877204434,0.0007660582743468,-0.0179084122795566
no_trend_filter_top3,2025-02-06,8.862250490598091e-11,982091.5877204434,982091.5877204436,0.0,-0.0179084122795565
no_trend_filter_top3,2025-02-07,8.862611995541961e-11,979182.5286396586,979182.5286396588,0.0,-0.0208174713603412
no_trend_filter_top3,2025-02-10,8.863696598854059e-11,980391.448800622,980391.4488006224,0.0,-0.0196085511993777
no_trend_filter_top3,2025-02-11,8.864058162786926e-11,988428.0143353954,988428.0143353957,0.0,-0.0115719856646044
no_trend_filter_top3,2025-02-12,8.864419741468547e-11,994764.4409503472,994764.4409503476,0.0,-0.0052355590496525
no_trend_filter_top3,2025-02-13,8.864781334899524e-11,997798.3312259628,997798.331225963,0.0,-0.002201668774037
no_trend_filter_top3,2025-02-14,8.865142943080457e-11,1000631.4298620704,1000631.4298620704,0.0,0.0006314298620704
no_trend_filter_top3,2025-02-17,2.1228333935141566e-07,971189.320418574,971189.3204187864,2.0590309804875018,-0.0288106795812137
no_trend_filter_top3,2025-02-18,2.122919987181034e-07,933010.4710179064,933010.4710181188,0.0,-0.0669895289818812
no_trend_filter_top3,2025-02-19,2.123006584380201e-07,953370.0446706236,953370.0446708358,0.0,-0.0466299553291641
no_trend_filter_top3,2025-02-20,2.123093185111802e-07,942912.8892227424,942912.8892229546,0.0,-0.0570871107770453
no_trend_filter_top3,2025-02-21,2.123179789375981e-07,974091.7529066585,974091.7529068708,0.0,-0.0259082470931292
no_trend_filter_top3,2025-02-24,2.1234396233654298e-07,961547.5677561568,961547.567756369,0.0,-0.038452432243631
no_trend_filter_top3,2025-02-25,2.123526241761363e-07,932210.909426224,932210.9094264364,0.0,-0.0677890905735637
no_trend_filter_top3,2025-02-26,2.123612863690595e-07,940192.7331760012,940192.7331762136,0.0,-0.0598072668237865
no_trend_filter_top3,2025-02-27,2.1236994891532695e-07,936638.2456776724,936638.2456778848,0.0,-0.0633617543221152
no_trend_filter_top3,2025-02-28,2.1237861181495318e-07,887072.407635786,887072.4076359983,0.0,-0.1129275923640016
no_trend_filter_top3,2025-03-03,1.8888385966420174e-07,871114.8297455534,871114.8297457423,2.0410224929299448,-0.1288851702542577
no_trend_filter_top3,2025-03-04,1.8889156452981779e-07,890675.3525958827,890675.3525960717,0.0,-0.1093246474039283
no_trend_filter_top3,2025-03-05,1.888992697097272e-07,898071.2163340703,898071.2163342593,0.0,-0.1019287836657407
no_trend_filter_top3,2025-03-06,1.889069752039429e-07,926087.5665194808,926087.5665196696,0.0,-0.0739124334803303
no_trend_filter_top3,2025-03-07,1.8891468101247764e-07,912233.8527496088,912233.852749798,0.0,-0.0877661472502021
no_trend_filter_top3,2025-03-10,1.889378003241245e-07,914489.1122152634,914489.1122154524,0.0,-0.0855108877845476
no_trend_filter_top3,2025-03-11,1.889455073900637e-07,907680.184794947,907680.184795136,0.0,-0.0923198152048639
no_trend_filter_top3,2025-03-12,1.889532147703861e-07,903947.9412240924,903947.9412242814,0.0,-0.0960520587757185
no_trend_filter_top3,2025-03-13,1.889609224651045e-07,877294.0484075609,877294.0484077499,0.0,-0.1227059515922501
no_trend_filter_top3,2025-03-14,1.889686304742317e-07,891887.631384756,891887.6313849449,0.0,-0.1081123686150551
no_trend_filter_top3,2025-03-17,2.439483068883419e-07,887286.761326151,887286.761326395,0.6703220253511017,-0.112713238673605
no_trend_filter_top3,2025-03-18,2.439582579181715e-07,890443.3553836221,890443.3553838661,0.0,-0.1095566446161339
no_trend_filter_top3,2025-03-19,2.439682093539189e-07,883458.37997557,883458.379975814,0.0,-0.116541620024186
no_trend_filter_top3,2025-03-20,2.439781611956009e-07,878442.0307375377,878442.0307377817,0.0,-0.1215579692622182
no_trend_filter_top3,2025-03-21,2.4398811344323385e-07,858406.9886396808,858406.9886399248,0.0,-0.1415930113600751
no_trend_filter_top3,2025-03-24,2.440179726220049e-07,867954.7391124372,867954.7391126812,0.0,-0.1320452608873187
no_trend_filter_top3,2025-03-25,2.440279264936077e-07,850079.6378625326,850079.6378627766,0.0,-0.1499203621372233
no_trend_filter_top3,2025-03-26,2.440378807712444e-07,850809.1368213791,850809.1368216231,0.0,-0.1491908631783769
no_trend_filter_top3,2025-03-27,2.440478354549316e-07,855999.5204694641,855999.5204697081,0.0,-0.1440004795302918
no_trend_filter_top3,2025-03-28,2.440577905446857e-07,844750.2980773603,844750.2980776043,0.0,-0.1552497019223957
no_trend_filter_top3,2025-03-31,1.1728843674063685e-07,854877.9220748547,854877.922074972,0.6722820398792132,-0.145122077925028
no_trend_filter_top3,2025-04-01,1.1729322111789918e-07,855050.3595378073,855050.3595379246,0.0,-0.1449496404620753
no_trend_filter_top3,2025-04-02,1.1729800569032369e-07,852831.9180096656,852831.9180097829,0.0,-0.1471680819902171
no_trend_filter_top3,2025-04-03,1.1730279045791833e-07,843509.6406518103,843509.6406519277,0.0,-0.1564903593480723
no_trend_filter_top3,2025-04-07,1.1732193148015745e-07,753833.715039272,753833.7150393893,0.0,-0.2461662849606106
no_trend_filter_top3,2025-04-08,1.1732671722372217e-07,760947.665030131,760947.6650302483,0.0,-0.2390523349697516
no_trend_filter_top3,2025-04-09,1.1733150316250477e-07,792591.2641225003,792591.2641226177,0.0,-0.2074087358773823
no_trend_filter_top3,2025-04-10,1.1733628929651327e-07,808747.4765164244,808747.4765165418,0.0,-0.1912525234834582
no_trend_filter_top3,2025-04-11,1.1734107562575557e-07,846711.3508002271,846711.3508003445,0.0,-0.1532886491996554
no_trend_filter_top3,2025-04-14,2.327724359929562e-07,845858.5451530331,845858.5451532658,0.6712418736276944,-0.1541414548467341
no_trend_filter_top3,2025-04-15,2.327819311416768e-07,835981.1331226644,835981.1331228972,0.0,-0.1640188668771027
no_trend_filter_top3,2025-04-16,2.3279142667771929e-07,843838.5214222155,843838.5214224483,0.0,-0.1561614785775517
no_trend_filter_top3,2025-04-17,2.3280092260109945e-07,848088.5671709429,848088.5671711757,0.0,-0.1519114328288242
no_trend_filter_top3,2025-04-18,2.32810418911833e-07,839341.5558551135,839341.5558553464,0.0,-0.1606584441446535
no_trend_filter_top3,2025-04-21,2.3283891016831246e-07,846445.3356940539,846445.3356942867,0.0,-0.1535546643057133
no_trend_filter_top3,2025-04-22,2.328484080286178e-07,844976.032213436,844976.0322136688,0.0,-0.1550239677863312
no_trend_filter_top3,2025-04-23,2.328579062763556e-07,843849.4345145677,843849.4345148006,0.0,-0.1561505654851994
no_trend_filter_top3,2025-04-24,2.328674049115417e-07,835437.0269944856,835437.0269947185,0.0,-0.1645629730052815
no_trend_filter_top3,2025-04-25,2.328769039341918e-07,833053.9352084415,833053.9352086743,0.0,-0.1669460647913256
no_trend_filter_top3,2025-04-28,1.764856278896332e-07,839915.4847874827,839915.4847876591,1.9820168196799888,-0.1600845152123409
no_trend_filter_top3,2025-04-29,1.7649282701214404e-07,837315.3424425293,837315.3424427058,0.0,-0.1626846575572942
no_trend_filter_top3,2025-04-30,1.765000264283183e-07,820107.620955054,820107.6209552304,0.0,-0.1798923790447695
no_trend_filter_top3,2025-05-06,1.7654322909296558e-07,818648.6043179318,818648.6043181083,0.0,-0.1813513956818917
no_trend_filter_top3,2025-05-07,1.7655043056511886e-07,830740.9912793427,830740.9912795193,0.0,-0.1692590087204807
no_trend_filter_top3,2025-05-08,1.7655763233103138e-07,839476.8394049332,839476.8394051098,0.0,-0.1605231605948902
no_trend_filter_top3,2025-05-09,1.765648343907151e-07,850249.0760586488,850249.0760588254,0.0,-0.1497509239411746
no_trend_filter_top3,2025-05-12,2.97859514830634e-11,852842.7977302512,852842.7977302512,0.0022363442403293,-0.1471572022697488
no_trend_filter_top3,2025-05-13,2.9787166498225785e-11,865118.8662478797,865118.8662478797,0.0,-0.1348811337521203
no_trend_filter_top3,2025-05-14,2.9788381562950526e-11,872673.2231261403,872673.2231261403,0.0,-0.1273267768738597
no_trend_filter_top3,2025-05-15,2.9789596677239645e-11,871333.6973180044,871333.6973180044,0.0,-0.1286663026819955
no_trend_filter_top3,2025-05-16,2.979081184109516e-11,863359.3776969975,863359.3776969975,0.0,-0.1366406223030025
no_trend_filter_top3,2025-05-19,2.9794457630080296e-11,860160.3720632121,860160.3720632121,0.0,-0.1398396279367879
no_trend_filter_top3,2025-05-20,2.979567299222162e-11,863359.3776969975,863359.3776969975,0.0,-0.1366406223030025
no_trend_filter_top3,2025-05-21,2.9796888403939445e-11,868476.0819442639,868476.0819442639,0.0,-0.1315239180557361
no_trend_filter_top3,2025-05-22,2.97981038652358e-11,876651.4492120014,876651.4492120014,0.0,-0.1233485507879985
no_trend_filter_top3,2025-05-23,2.979931937611271e-11,868974.6171697113,868974.6171697113,0.0,-0.1310253828302887
no_trend_filter_top3,2025-05-26,4.570210876408965e-11,861780.0634304613,861780.0634304613,0.0010714754511319,-0.1382199365695386
no_trend_filter_top3,2025-05-27,4.5703973023995295e-11,866957.6886759889,866957.6886759889,0.0,-0.1330423113240111
no_trend_filter_top3,2025-05-28,4.5705837359947e-11,865775.8832746417,865775.8832746417,0.0,-0.1342241167253582
no_trend_filter_top3,2025-05-29,4.570770177194785e-11,864957.5239377908,864957.5239377908,0.0,-0.1350424760622092
no_trend_filter_top3,2025-05-30,4.5709566260000966e-11,871535.715463279,871535.715463279,0.0,-0.1284642845367209
no_trend_filter_top3,2025-06-03,4.5717024972798056e-11,886425.1904469348,886425.1904469348,0.0,-0.1135748095530652
no_trend_filter_top3,2025-06-04,4.5718889841159e-11,888079.3006357651,888079.3006357651,0.0,-0.1119206993642348
no_trend_filter_top3,2025-06-05,4.5720754785590806e-11,881925.7489845911,881925.7489845911,0.0,-0.1180742510154089
no_trend_filter_top3,2025-06-06,4.57226198060966e-11,883427.1981557454,883427.1981557454,0.0,-0.1165728018442545
no_trend_filter_top3,2025-06-09,3.523155100992881e-10,885986.7802011615,885986.7802011619,0.0016636784866944,-0.1140132197988381
no_trend_filter_top3,2025-06-10,3.5232988159542636e-10,890162.7222440799,890162.7222440803,0.0,-0.1098372777559197
no_trend_filter_top3,2025-06-11,3.5234425367780036e-10,892902.5042068484,892902.5042068488,0.0,-0.1070974957931512
no_trend_filter_top3,2025-06-12,3.5235862634643377e-10,896718.8994487303,896718.8994487306,0.0,-0.1032811005512693
no_trend_filter_top3,2025-06-13,3.5237299960135077e-10,889545.0753334546,889545.075333455,0.0,-0.110454924666545
no_trend_filter_top3,2025-06-16,3.524161228840414e-10,900277.1945810234,900277.1945810238,0.0,-0.0997228054189762
no_trend_filter_top3,2025-06-17,3.5243049848433127e-10,898937.4317060977,898937.431706098,0.0,-0.1010625682939019
no_trend_filter_top3,2025-06-18,3.524448746710242e-10,907414.8777039916,907414.8777039918,0.0,-0.0925851222960081
no_trend_filter_top3,2025-06-19,3.524592514441441e-10,906032.9291123028,906032.9291123032,0.0,-0.0939670708876968
no_trend_filter_top3,2025-06-20,3.5247362880371487e-10,916750.0002259451,916750.0002259456,0.0,-0.0832499997740545
no_trend_filter_top3,2025-06-23,3.319655661471188e-11,929340.6311127696,929340.6311127696,0.0006302582946184,-0.0706593688872302
no_trend_filter_top3,2025-06-24,3.3197910753747816e-11,932155.2947862246,932155.2947862246,0.0,-0.0678447052137753
no_trend_filter_top3,2025-06-25,3.31992649480212e-11,943420.167936394,943420.167936394,0.0,-0.0565798320636058
no_trend_filter_top3,2025-06-26,3.320061919753426e-11,950966.6853004012,950966.6853004012,0.0,-0.0490333146995988
no_trend_filter_top3,2025-06-27,3.320197350228926e-11,925803.1359040246,925803.1359040246,0.0,-0.0741968640959753
no_trend_filter_top3,2025-06-30,3.3206036748028424e-11,922541.690924144,922541.690924144,0.0,-0.0774583090758559
no_trend_filter_top3,2025-07-01,3.3207391273773706e-11,936214.7382223078,936214.7382223078,0.0,-0.0637852617776922
no_trend_filter_top3,2025-07-02,3.3208745854772204e-11,942231.0979102982,942231.0979102982,0.0,-0.0577689020897018
no_trend_filter_top3,2025-07-03,3.3210100491026154e-11,942431.9812182502,942431.9812182502,0.0,-0.0575680187817497
no_trend_filter_top3,2025-07-04,3.3211455182537824e-11,960178.5225465776,960178.5225465776,0.0,-0.0398214774534224
no_trend_filter_top3,2025-07-07,2.621673047542572e-07,962495.0825815622,962495.0825818244,0.6647048803145257,-0.0375049174181756
no_trend_filter_top3,2025-07-08,2.621779989652694e-07,961029.2061900182,961029.2061902804,0.0,-0.0389707938097195
no_trend_filter_top3,2025-07-09,2.6218869361251506e-07,963953.4061412786,963953.4061415409,0.0,-0.0360465938584593
no_trend_filter_top3,2025-07-10,2.62199388696012e-07,975301.8631633793,975301.8631636414,0.0,-0.0246981368363585
no_trend_filter_top3,2025-07-11,2.622100842157779e-07,963615.6460303138,963615.646030576,0.0,-0.036384353969424
